,edad,edo_civil,escolaridad,hora,mes,mpio,parentesco,cuantos
16171,59,CASADO,TÉCNICO,T,11,SAN NICOLÁS DE LOS GARZA,MADRE,1
16172,40,SOLTERO,POSGRADO,T,11,SAN NICOLÁS DE LOS GARZA,EXESPOSO,1
16173,46,CASADO,TÉCNICO,N,11,JUÁREZ,ESPOSO,1
16174,39,CASADO,SECUNDARIA,N,11,JUÁREZ,ESPOSO,1
16175,43,SOLTERO,LICENCIATURA,T,11,MONTERREY,NINGUNO,1
16176,21,CASADO,SECUNDARIA,M,11,MONTERREY,UL,1
16177,27,CASADO,SECUNDARIA,N,11,MONTERREY,NINGUNO,1
16178,29,CASADO,SECUNDARIA,T,11,MONTERREY,NINGUNO,1
16179,55,CASADO,SECUNDARIA,T,11,MONTERREY,NINGUNO,1
16180,26,CASADO,PREPARATORIA,N,11,MONTERREY,CONCUBINO,1
16181,33,CASADO,PRIMARIA,N,11,MONTERREY,NINGUNO,1
16182,65,CASADO,LICENCIATURA,N,11,SAN PEDRO GARZA GARCÍA,NINGUNO,1
16183,39,SOLTERO,LICENCIATURA,M,11,SAN PEDRO GARZA GARCÍA,EXESPOSO,1
16184,43,CASADO,SECUNDARIA,N,11,MONTERREY,NINGUNO,1
16185,81,CASADO,PREPARATORIA,M,11,MONTERREY,NINGUNO,1
16186,24,CASADO,SECUNDARIA,T,11,MONTERREY,CONCUBINO,1
16187,40,SOLTERO,SECUNDARIA,M,11,MONTERREY,NINGUNO,1
16188,37,CASADO,SECUNDARIA,T,11,MONTERREY,ESPOSO,1
16189,38,CASADO,TÉCNICO,N,11,MONTERREY,ESPOSO,1
16190,6,SOLTERO,PRIMARIA,N,11,GUADALUPE,PADRE,1
16191,25,CASADO,PREPARATORIA,N,11,GUADALUPE,ESPOSO,1
16192,58,CASADO,TÉCNICO,T,11,GUADALUPE,NINGUNO,1
16193,68,CASADO,PRIMARIA,T,11,GUADALUPE,NINGUNO,1
16194,7,SOLTERO,PRIMARIA,M,11,JUÁREZ,MADRE,1
16195,28,SOLTERO,LICENCIATURA,M,11,JUÁREZ,NINGUNO,1
16196,7,SOLTERO,PRIMARIA,T,11,MONTERREY,MADRE,1
16197,30,CASADO,POSGRADO,T,11,MONTERREY,ESPOSO,1
16198,4,SOLTERO,NINGUNO,T,11,MONTERREY,NINGUNO,1
16199,9,SOLTERO,PRIMARIA,T,11,MONTERREY,NINGUNO,1
16200,35,CASADO,LICENCIATURA,T,11,MONTERREY,ESPOSO,1
16201,3,SOLTERO,NINGUNO,M,11,MONTERREY,HIJO,1
16202,3,SOLTERO,NINGUNO,M,11,MONTERREY,HIJO,1
16203,23,CASADO,SECUNDARIA,M,11,MONTERREY,ESPOSO,1
16204,9,SOLTERO,PRIMARIA,T,11,APODACA,HIJO,1
16205,16,SOLTERO,SECUNDARIA,T,11,APODACA,HIJO,1
16206,18,SOLTERO,SECUNDARIA,T,11,APODACA,HIJO,1
16207,42,CASADO,SECUNDARIA,T,11,APODACA,ESPOSO,1
16208,40,CASADO,PRIMARIA,T,11,ITURBIDE,NINGUNO,1
16209,22,CASADO,PRIMARIA,T,11,ESCOBEDO,ESPOSO,1
16210,44,CASADO,PRIMARIA,T,11,ESCOBEDO,ESPOSO,1
16211,38,CASADO,TÉCNICO,N,11,ESCOBEDO,ESPOSO,1
16212,35,CASADO,TÉCNICO,N,11,ESCOBEDO,NINGUNO,1
16213,29,CASADO,SECUNDARIA,T,11,EL CARMEN,ESPOSO,1
16214,40,CASADO,SECUNDARIA,T,11,ESCOBEDO,NINGUNO,1
16215,37,SOLTERO,PREPARATORIA,M,11,SALINAS VICTORIA,CONCUBINO,1
16216,14,SOLTERO,PRIMARIA,T,11,ESCOBEDO,NINGUNO,1
16217,28,CASADO,PREPARATORIA,T,11,SANTA CATARINA,ESPOSO,1
16218,40,CASADO,NINGUNO,T,11,SANTA CATARINA,HIJO,1
16219,29,CASADO,SECUNDARIA,M,11,GARCÍA,ESPOSO,1
16220,56,CASADO,PRIMARIA,M,11,GARCÍA,ESPOSO,1
16221,29,CASADO,SECUNDARIA,M,11,SANTA CATARINA,UL,1
16222,35,CASADO,PRIMARIA,T,11,SANTA CATARINA,NINGUNO,1
16223,23,CASADO,PREPARATORIA,N,11,GARCÍA,NINGUNO,1
16224,25,SOLTERO,SECUNDARIA,M,11,GARCÍA,CONCUBINO,1
16225,20,SOLTERO,SECUNDARIA,M,11,GARCÍA,CONCUBINO,1
16226,46,SOLTERO,SECUNDARIA,T,11,GARCÍA,CONCUBINO,1
16227,29,CASADO,SECUNDARIA,N,11,GARCÍA,NINGUNO,1
16228,40,CASADO,TÉCNICO,N,11,GARCÍA,ESPOSO,1
16229,36,SOLTERO,PREPARATORIA,M,11,GARCÍA,NINGUNO,1
16230,51,CASADO,SECUNDARIA,T,11,GARCÍA,CONCUBINO,1
16231,18,SOLTERO,PRIMARIA,T,11,GARCÍA,CONCUBINO,1
16232,33,CASADO,LICENCIATURA,M,11,GUADALUPE,ESPOSO,1
16233,27,CASADO,PREPARATORIA,T,11,GUADALUPE,NINGUNO,1
16234,32,CASADO,SECUNDARIA,M,11,SAN NICOLÁS DE LOS GARZA,ESPOSO,1
16235,21,CASADO,SECUNDARIA,T,11,JUÁREZ,CONCUBINO,1
16236,26,CASADO,LICENCIATURA,T,11,JUÁREZ,NINGUNO,1
16237,22,SOLTERO,PREPARATORIA,T,11,JUÁREZ,EXESPOSO,1
16238,40,CASADO,SECUNDARIA,N,11,JUÁREZ,PADRE,1
16239,35,CASADO,LICENCIATURA,T,11,JUÁREZ,MADRE,1
16240,19,CASADO,PREPARATORIA,N,11,MONTERREY,NINGUNO,1
16241,49,CASADO,SECUNDARIA,M,11,MONTERREY,ESPOSO,1
16242,32,CASADO,SECUNDARIA,T,11,MONTERREY,CONCUBINO,1
16243,35,CASADO,SECUNDARIA,T,11,SAN PEDRO GARZA GARCÍA,NINGUNO,1
16244,8,SOLTERO,PRIMARIA,N,11,EL CARMEN,HIJO,1
16245,14,SOLTERO,SECUNDARIA,N,11,EL CARMEN,HIJO,1
16246,13,SOLTERO,SECUNDARIA,N,11,SAN PEDRO GARZA GARCÍA,HIJO,1
16247,42,CASADO,SECUNDARIA,N,11,SAN PEDRO GARZA GARCÍA,ESPOSO,1
16248,57,CASADO,SECUNDARIA,T,11,APODACA,ESPOSO,1
16249,44,CASADO,SECUNDARIA,N,11,APODACA,ESPOSO,1
16250,23,SOLTERO,PREPARATORIA,N,11,GUADALUPE,CONCUBINO,1
16251,28,SOLTERO,SECUNDARIA,N,11,GUADALUPE,EXESPOSO,1
16252,50,CASADO,SECUNDARIA,M,11,GUADALUPE,CONCUBINO,1
16253,22,SOLTERO,PREPARATORIA,T,11,GUADALUPE,CONCUBINO,1
16254,21,CASADO,SECUNDARIA,N,11,JUÁREZ,NINGUNO,1
16255,35,CASADO,PRIMARIA,N,11,JUÁREZ,CONCUBINO,1
16256,16,SOLTERO,SECUNDARIA,N,11,GUADALUPE,NINGUNO,1
16257,35,SOLTERO,SECUNDARIA,N,11,GUADALUPE,NINGUNO,1
16258,5,SOLTERO,PRIMARIA,N,11,JUÁREZ,HIJASTRO,1
16259,24,CASADO,PREPARATORIA,N,11,JUÁREZ,CONCUBINO,1
16260,35,CASADO,PREPARATORIA,N,11,MONTERREY,CONCUBINO,1
16261,32,CASADO,SECUNDARIA,M,11,MONTERREY,NINGUNO,1
16262,38,SOLTERO,PRIMARIA,M,11,DOCTOR ARROYO,NINGUNO,1
16263,47,CASADO,PREPARATORIA,T,11,DOCTOR ARROYO,NINGUNO,1
16264,52,CASADO,SECUNDARIA,N,11,LINARES,UL,1
16265,41,CASADO,SECUNDARIA,N,11,CADEREYTA JIMÉNEZ,NINGUNO,1
16266,27,CASADO,PREPARATORIA,N,11,GARCÍA,NINGUNO,1
16267,7,SOLTERO,PRIMARIA,M,11,GARCÍA,NINGUNO,1
16268,49,CASADO,SECUNDARIA,N,11,GARCÍA,PADRE,1
16269,23,CASADO,SECUNDARIA,M,11,LINARES,ESPOSO,1
16270,43,CASADO,SECUNDARIA,M,11,PESQUERÍA,ESPOSO,1
16271,19,CASADO,PRIMARIA,T,11,GUADALUPE,CONCUBINO,1
16272,43,SOLTERO,SECUNDARIA,T,11,GUADALUPE,NINGUNO,1
16273,44,SOLTERO,TÉCNICO,T,11,GUADALUPE,HIJO,1
16274,27,SOLTERO,SECUNDARIA,M,11,GUADALUPE,NINGUNO,1
16275,36,CASADO,SECUNDARIA,T,11,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
16276,47,SOLTERO,SECUNDARIA,N,11,CIÉNEGA DE FLORES,NINGUNO,1
16277,18,CASADO,SECUNDARIA,N,11,ZUAZUA,NINGUNO,1
16278,16,SOLTERO,SECUNDARIA,M,11,ZUAZUA,NINGUNO,1
16279,38,CASADO,SECUNDARIA,M,11,GARCÍA,ESPOSO,1
16280,38,CASADO,SECUNDARIA,M,11,GARCÍA,NINGUNO,1
16281,34,CASADO,PRIMARIA,T,11,MARÍN,ESPOSO,1
16282,30,CASADO,PREPARATORIA,N,11,APODACA,ESPOSO,1
16283,23,CASADO,NINGUNO,T,11,PESQUERÍA,ESPOSO,1
16284,28,CASADO,SECUNDARIA,T,11,PESQUERÍA,ESPOSO,1
16285,30,CASADO,PREPARATORIA,M,11,GUADALUPE,ESPOSO,1
16286,33,CASADO,PREPARATORIA,M,11,GUADALUPE,NINGUNO,1
16287,44,CASADO,SECUNDARIA,M,11,JUÁREZ,ESPOSO,1
16288,61,CASADO,PREPARATORIA,N,11,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
16289,31,CASADO,SECUNDARIA,N,11,JUÁREZ,ESPOSO,1
16290,45,CASADO,PREPARATORIA,T,11,ESCOBEDO,NINGUNO,1
16291,12,SOLTERO,SECUNDARIA,N,11,MONTERREY,PADRE,1
16292,16,SOLTERO,PRIMARIA,M,11,APODACA,HIJO,1
16293,19,SOLTERO,SECUNDARIA,M,11,MONTERREY,CONCUBINO,1
16294,14,SOLTERO,SECUNDARIA,N,11,CADEREYTA JIMÉNEZ,NINGUNO,1
16295,34,CASADO,SECUNDARIA,N,11,CADEREYTA JIMÉNEZ,NINGUNO,1
16296,2,SOLTERO,PRIMARIA,T,11,CIÉNEGA DE FLORES,NINGUNO,1
16297,19,CASADO,PRIMARIA,T,11,CIÉNEGA DE FLORES,NINGUNO,1
16298,9,SOLTERO,PRIMARIA,M,11,GUADALUPE,NINGUNO,1
16299,9,SOLTERO,PRIMARIA,M,11,GUADALUPE,NINGUNO,1
16300,28,CASADO,SECUNDARIA,M,11,GUADALUPE,NINGUNO,1
16301,68,CASADO,PRIMARIA,T,11,ALLENDE,NINGUNO,1
16302,22,CASADO,SECUNDARIA,T,11,ALLENDE,NINGUNO,1
16303,95,SOLTERO,PRIMARIA,T,11,GALEANA,HIJO,1
16304,45,CASADO,PRIMARIA,N,11,GARCÍA,ESPOSO,1
16305,34,CASADO,PREPARATORIA,T,11,GARCÍA,ESPOSO,1
16306,49,CASADO,PREPARATORIA,M,11,ESCOBEDO,ESPOSO,1
16307,25,SOLTERO,LICENCIATURA,N,11,ESCOBEDO,ESPOSO,1
16308,22,CASADO,SECUNDARIA,T,11,ESCOBEDO,CONCUBINO,1
16309,33,CASADO,SECUNDARIA,N,11,SALINAS VICTORIA,NINGUNO,1
16310,35,CASADO,PRIMARIA,M,11,ESCOBEDO,CONCUBINO,1
16311,24,CASADO,PRIMARIA,M,11,EL CARMEN,CONCUBINO,1
16312,38,CASADO,PREPARATORIA,N,11,ESCOBEDO,ESPOSO,1
16313,73,SOLTERO,NINGUNO,N,11,ESCOBEDO,HIJO,1
16314,45,CASADO,SECUNDARIA,T,11,ESCOBEDO,CONCUBINO,1
16315,45,CASADO,PREPARATORIA,N,11,ESCOBEDO,NINGUNO,1
16316,55,CASADO,PRIMARIA,M,11,ESCOBEDO,NINGUNO,1
16317,38,CASADO,PRIMARIA,T,11,PESQUERÍA,CONCUBINO,1
16318,23,CASADO,SECUNDARIA,T,11,PESQUERÍA,CONCUBINO,1
16319,30,CASADO,SECUNDARIA,T,11,APODACA,CONCUBINO,1
16320,51,CASADO,SECUNDARIA,M,11,GUADALUPE,NINGUNO,1
16321,69,SOLTERO,TÉCNICO,N,11,GUADALUPE,NINGUNO,1
16322,23,CASADO,SECUNDARIA,T,11,GUADALUPE,ESPOSO,1
16323,39,CASADO,SECUNDARIA,T,11,GUADALUPE,CONCUBINO,1
16324,33,CASADO,LICENCIATURA,N,11,GUADALUPE,NINGUNO,1
16325,5,SOLTERO,NINGUNO,T,11,GUADALUPE,NIETO,1
16326,21,CASADO,SECUNDARIA,T,11,CIÉNEGA DE FLORES,NINGUNO,1
16327,42,SOLTERO,SECUNDARIA,N,11,JUÁREZ,EXESPOSO,1
16328,34,SOLTERO,SECUNDARIA,M,11,JUÁREZ,CONCUBINO,1
16329,19,CASADO,SECUNDARIA,T,11,JUÁREZ,CONCUBINO,1
16330,35,CASADO,PRIMARIA,T,11,JUÁREZ,CONCUBINO,1
16331,25,CASADO,LICENCIATURA,T,11,JUÁREZ,NINGUNO,1
16332,43,SOLTERO,SECUNDARIA,M,11,LINARES,EXESPOSO,1
16333,21,CASADO,SECUNDARIA,N,11,MONTEMORELOS,ESPOSO,1
16334,23,CASADO,SECUNDARIA,N,11,MONTEMORELOS,ESPOSO,1
16335,48,SOLTERO,SECUNDARIA,N,11,TERÁN,NINGUNO,1
16336,37,CASADO,SECUNDARIA,M,11,CADEREYTA JIMÉNEZ,ESPOSO,1
16337,31,CASADO,SECUNDARIA,T,11,PESQUERÍA,NINGUNO,1
16338,21,SOLTERO,SECUNDARIA,M,11,APODACA,UL,1
16339,19,SOLTERO,PREPARATORIA,T,11,APODACA,NINGUNO,1
16340,40,SOLTERO,SECUNDARIA,M,11,APODACA,EXESPOSO,1
16341,34,CASADO,SECUNDARIA,M,11,PESQUERÍA,ESPOSO,1
16342,50,CASADO,SECUNDARIA,T,11,APODACA,NINGUNO,1
16343,24,CASADO,SECUNDARIA,T,11,APODACA,MADRE,1
16344,18,CASADO,SECUNDARIA,T,11,APODACA,CONCUBINO,1
16345,23,CASADO,SECUNDARIA,N,11,PESQUERÍA,CONCUBINO,1
16346,32,CASADO,SECUNDARIA,M,11,PESQUERÍA,CONCUBINO,1
16347,42,SOLTERO,LICENCIATURA,T,11,GUADALUPE,EXESPOSO,1
16348,43,CASADO,PRIMARIA,N,11,SANTA CATARINA,CONCUBINO,1
16349,45,CASADO,PRIMARIA,N,11,SANTA CATARINA,ESPOSO,1
16350,45,CASADO,PRIMARIA,N,11,GARCÍA,NINGUNO,1
16351,39,CASADO,SECUNDARIA,M,11,SANTA CATARINA,NINGUNO,1
16352,30,CASADO,LICENCIATURA,N,11,SANTA CATARINA,CONCUBINO,1
16353,35,CASADO,PREPARATORIA,N,11,GARCÍA,ESPOSO,1
16354,24,CASADO,SECUNDARIA,T,11,SANTA CATARINA,CONCUBINO,1
16355,54,CASADO,PREPARATORIA,N,11,SANTA CATARINA,ESPOSO,1
16356,27,CASADO,SECUNDARIA,T,11,GARCÍA,ESPOSO,1
16357,32,CASADO,SECUNDARIA,N,11,GARCÍA,NINGUNO,1
16358,20,CASADO,SECUNDARIA,T,11,SANTA CATARINA,ESPOSO,1
16359,45,CASADO,SECUNDARIA,T,11,SANTA CATARINA,ESPOSO,1
16360,83,SOLTERO,SECUNDARIA,T,11,SANTA CATARINA,NINGUNO,1
16361,32,CASADO,SECUNDARIA,T,11,SANTA CATARINA,UL,1
16362,31,CASADO,SECUNDARIA,N,11,SANTA CATARINA,NINGUNO,1
16363,32,CASADO,TÉCNICO,T,11,SANTA CATARINA,ESPOSO,1
16364,34,CASADO,POSGRADO,T,11,GARCÍA,NINGUNO,1
16365,31,CASADO,LICENCIATURA,M,11,GARCÍA,CONCUBINO,1
16366,20,CASADO,PREPARATORIA,M,11,GUADALUPE,UL,1
16367,28,SOLTERO,TÉCNICO,T,11,GUADALUPE,NINGUNO,1
16368,22,CASADO,SECUNDARIA,M,11,JUÁREZ,CONCUBINO,1
16369,15,CASADO,SECUNDARIA,T,11,ZUAZUA,CONCUBINO,1
16370,35,CASADO,SECUNDARIA,N,11,ZUAZUA,NINGUNO,1
16371,30,CASADO,PRIMARIA,T,11,JUÁREZ,NINGUNO,1
16372,48,CASADO,SECUNDARIA,N,11,JUÁREZ,ESPOSO,1
16373,37,CASADO,SECUNDARIA,T,11,MONTERREY,NINGUNO,1
16374,38,SOLTERO,LICENCIATURA,T,11,MONTERREY,NINGUNO,1
16375,28,CASADO,SECUNDARIA,N,11,MONTERREY,ESPOSO,1
16376,25,CASADO,LICENCIATURA,N,11,MONTERREY,ESPOSO,1
16377,35,CASADO,LICENCIATURA,T,11,MONTERREY,ESPOSO,1
16378,25,SOLTERO,SECUNDARIA,T,11,MONTERREY,CONCUBINO,1
16379,43,SOLTERO,TÉCNICO,T,11,MONTERREY,NINGUNO,1
16380,38,CASADO,SECUNDARIA,T,11,MONTERREY,ESPOSO,1
16381,69,CASADO,LICENCIATURA,N,11,SAN PEDRO GARZA GARCÍA,NINGUNO,1
16382,42,CASADO,SECUNDARIA,N,11,MONTERREY,ESPOSO,1
16383,17,SOLTERO,PREPARATORIA,N,11,APODACA,HIJO,1
16384,30,CASADO,SECUNDARIA,N,11,APODACA,CONCUBINO,1
16385,9,SOLTERO,PRIMARIA,N,11,GARCÍA,PADRE,1
16386,31,CASADO,PREPARATORIA,N,11,GARCÍA,CONCUBINO,1
16387,10,SOLTERO,PRIMARIA,M,11,JUÁREZ,HIJO,1
16388,40,CASADO,SECUNDARIA,M,11,JUÁREZ,ESPOSO,1
16389,13,SOLTERO,PRIMARIA,N,11,MONTERREY,ABUELO,1
16390,35,SOLTERO,LICENCIATURA,N,11,MONTERREY,PADRE,1
16391,2,SOLTERO,NINGUNO,M,11,GARCÍA,HIJO,1
16392,6,SOLTERO,NINGUNO,M,11,GARCÍA,HIJO,1
16393,7,SOLTERO,PRIMARIA,M,11,GARCÍA,HIJO,1
16394,53,CASADO,PREPARATORIA,M,11,GARCÍA,CONCUBINO,1
16395,22,CASADO,SECUNDARIA,T,11,ALLENDE,ESPOSO,1
16396,36,CASADO,PRIMARIA,T,11,ALLENDE,NINGUNO,1
16397,28,CASADO,SECUNDARIA,N,11,GALEANA,NINGUNO,1
16398,46,SOLTERO,TÉCNICO,T,11,CADEREYTA JIMÉNEZ,HIJO,1
16399,27,CASADO,SECUNDARIA,N,11,CADEREYTA JIMÉNEZ,CONCUBINO,1
16400,17,SOLTERO,SECUNDARIA,T,11,MONTEMORELOS,NINGUNO,1
16401,30,CASADO,SECUNDARIA,M,11,MONTEMORELOS,ESPOSO,1
16402,33,CASADO,TÉCNICO,T,11,APODACA,NINGUNO,1
16403,34,CASADO,PRIMARIA,T,11,APODACA,NINGUNO,1
16404,29,CASADO,SECUNDARIA,T,11,CERRALVO,NINGUNO,1
16405,34,CASADO,PREPARATORIA,M,11,APODACA,CONCUBINO,1
16406,22,CASADO,TÉCNICO,T,11,CIÉNEGA DE FLORES,ESPOSO,1
16407,39,CASADO,PRIMARIA,M,11,SAN NICOLÁS DE LOS GARZA,CONCUBINO,1
16408,36,CASADO,SECUNDARIA,T,11,APODACA,ESPOSO,1
16409,18,SOLTERO,PREPARATORIA,T,11,APODACA,NINGUNO,1
16410,45,SOLTERO,PREPARATORIA,T,11,GUADALUPE,ESPOSO,1
16411,26,CASADO,PREPARATORIA,M,11,GUADALUPE,CONCUBINO,1
16412,12,SOLTERO,SECUNDARIA,T,11,GUADALUPE,MADRE,1
16413,22,CASADO,SECUNDARIA,M,11,GUADALUPE,NINGUNO,1
16414,17,CASADO,SECUNDARIA,N,11,GUADALUPE,CONCUBINO,1
16415,65,CASADO,PRIMARIA,M,11,SAN NICOLÁS DE LOS GARZA,ESPOSO,1
16416,30,CASADO,PRIMARIA,N,11,JUÁREZ,ESPOSO,1
16417,23,CASADO,SECUNDARIA,N,11,JUÁREZ,NINGUNO,1
16418,29,CASADO,LICENCIATURA,N,11,JUÁREZ,NINGUNO,1
16419,50,CASADO,LICENCIATURA,M,11,MONTERREY,NINGUNO,1
16420,37,CASADO,LICENCIATURA,T,11,MONTERREY,ESPOSO,1
16421,60,CASADO,PREPARATORIA,M,11,SAN PEDRO GARZA GARCÍA,ESPOSO,1
16422,47,CASADO,LICENCIATURA,T,11,MONTERREY,ESPOSO,1
16423,16,SOLTERO,SECUNDARIA,N,11,GUADALUPE,NINGUNO,1
16424,42,SOLTERO,SECUNDARIA,N,11,GUADALUPE,NINGUNO,1
16425,34,CASADO,SECUNDARIA,M,11,GARCÍA,CONCUBINO,1
16426,87,SOLTERO,SECUNDARIA,T,11,SANTA CATARINA,NINGUNO,1
16427,25,CASADO,PREPARATORIA,M,11,GARCÍA,CONCUBINO,1
16428,49,CASADO,LICENCIATURA,N,11,APODACA,NINGUNO,1
16429,17,SOLTERO,SECUNDARIA,N,11,GARCÍA,NINGUNO,1
16430,36,CASADO,LICENCIATURA,T,11,APODACA,ESPOSO,1
16431,71,CASADO,SECUNDARIA,T,11,APODACA,NINGUNO,1
16432,28,CASADO,SECUNDARIA,T,11,APODACA,CONCUBINO,1
16433,45,CASADO,SECUNDARIA,N,11,PESQUERÍA,CONCUBINO,1
16434,53,CASADO,TÉCNICO,M,11,APODACA,NINGUNO,1
16435,57,CASADO,TÉCNICO,T,11,APODACA,NINGUNO,1
16436,27,CASADO,PREPARATORIA,T,11,PESQUERÍA,ESPOSO,1
16437,29,CASADO,SECUNDARIA,M,11,APODACA,CONCUBINO,1
16438,28,CASADO,PREPARATORIA,N,11,PESQUERÍA,ESPOSO,1
16439,28,CASADO,SECUNDARIA,T,11,APODACA,ESPOSO,1
16440,27,CASADO,LICENCIATURA,T,11,APODACA,ESPOSO,1
16441,41,CASADO,SECUNDARIA,T,11,PESQUERÍA,CONCUBINO,1
16442,43,CASADO,SECUNDARIA,M,11,PESQUERÍA,ESPOSO,1
16443,38,CASADO,PRIMARIA,T,11,APODACA,NINGUNO,1
16444,26,CASADO,SECUNDARIA,T,11,APODACA,CONCUBINO,1
16445,30,CASADO,PREPARATORIA,M,11,APODACA,ESPOSO,1
16446,35,CASADO,SECUNDARIA,T,11,HIGUERAS,NINGUNO,1
16447,10,SOLTERO,PRIMARIA,N,11,CIÉNEGA DE FLORES,MADRE,1
16448,4,SOLTERO,PRIMARIA,T,11,APODACA,MADRE,1
16449,41,CASADO,SECUNDARIA,T,11,APODACA,HIJO,1
16450,13,SOLTERO,SECUNDARIA,N,11,GUADALUPE,PADRE,1
16451,33,CASADO,PRIMARIA,N,11,GUADALUPE,ESPOSO,1
16452,22,CASADO,SECUNDARIA,N,11,PESQUERÍA,ESPOSO,1
16453,61,CASADO,PRIMARIA,T,11,APODACA,HIJO,1
16454,53,CASADO,TÉCNICO,M,11,APODACA,NINGUNO,1
16455,39,CASADO,SECUNDARIA,T,11,APODACA,NINGUNO,1
16456,18,CASADO,PRIMARIA,N,11,MONTERREY,CONCUBINO,1
16457,23,CASADO,PREPARATORIA,N,11,ALLENDE,NINGUNO,1
16458,28,CASADO,PREPARATORIA,M,11,ALLENDE,ESPOSO,1
16459,28,SOLTERO,PREPARATORIA,N,11,GARCÍA,CONCUBINO,1
16460,20,CASADO,PREPARATORIA,T,11,CADEREYTA JIMÉNEZ,NINGUNO,1
16461,47,CASADO,PRIMARIA,T,11,CADEREYTA JIMÉNEZ,NINGUNO,1
16462,20,CASADO,PRIMARIA,M,11,CADEREYTA JIMÉNEZ,CONCUBINO,1
16463,76,CASADO,PRIMARIA,T,11,SANTA CATARINA,PADRE,1
16464,30,SOLTERO,SECUNDARIA,T,11,SANTA CATARINA,CONCUBINO,1
16465,37,CASADO,PREPARATORIA,M,11,GARCÍA,NINGUNO,1
16466,38,CASADO,PRIMARIA,T,11,GARCÍA,CONCUBINO,1
16467,30,SOLTERO,SECUNDARIA,M,11,GARCÍA,NINGUNO,1
16468,20,CASADO,PREPARATORIA,M,11,SANTA CATARINA,NINGUNO,1
16469,19,CASADO,PREPARATORIA,T,11,GARCÍA,ESPOSO,1
16470,25,CASADO,SECUNDARIA,N,11,SANTA CATARINA,NINGUNO,1
16471,24,CASADO,PREPARATORIA,N,11,GARCÍA,CONCUBINO,1
16472,35,CASADO,SECUNDARIA,M,11,GARCÍA,NINGUNO,1
16473,34,CASADO,SECUNDARIA,N,11,GARCÍA,NINGUNO,1
16474,33,SOLTERO,PRIMARIA,T,11,GARCÍA,ESPOSO,1
16475,45,SOLTERO,PRIMARIA,N,11,SANTA CATARINA,ESPOSO,1
16476,36,CASADO,PREPARATORIA,T,11,SANTA CATARINA,ESPOSO,1
16477,32,CASADO,SECUNDARIA,N,11,GARCÍA,NINGUNO,1
16478,43,CASADO,SECUNDARIA,N,11,ESCOBEDO,ESPOSO,1
16479,23,SOLTERO,SECUNDARIA,N,11,ESCOBEDO,NINGUNO,1
16480,3,SOLTERO,NINGUNO,M,11,ESCOBEDO,NINGUNO,1
16481,25,CASADO,SECUNDARIA,M,11,ESCOBEDO,CONCUBINO,1
16482,29,CASADO,SECUNDARIA,N,11,ESCOBEDO,ESPOSO,1
16483,23,CASADO,SECUNDARIA,M,11,ESCOBEDO,NINGUNO,1
16484,9,SOLTERO,PRIMARIA,N,11,ESCOBEDO,NINGUNO,1
16485,68,CASADO,PRIMARIA,M,11,GUADALUPE,HIJO,1
16486,18,CASADO,SECUNDARIA,T,11,GUADALUPE,CONCUBINO,1
16487,24,SOLTERO,PRIMARIA,T,11,GUADALUPE,EXESPOSO,1
16488,26,CASADO,SECUNDARIA,T,11,GUADALUPE,ESPOSO,1
16489,8,SOLTERO,PRIMARIA,M,11,GUADALUPE,NIETO,1
16490,49,CASADO,PRIMARIA,M,11,GUADALUPE,HIJO,1
16491,23,CASADO,SECUNDARIA,T,11,GUADALUPE,ESPOSO,1
16492,47,CASADO,PREPARATORIA,N,11,ESCOBEDO,NINGUNO,1
16493,31,CASADO,SECUNDARIA,M,11,CIÉNEGA DE FLORES,ESPOSO,1
16494,40,CASADO,SECUNDARIA,N,11,ZUAZUA,NINGUNO,1
16495,51,CASADO,PRIMARIA,N,11,ZUAZUA,NINGUNO,1
16496,34,CASADO,SECUNDARIA,N,11,APODACA,CONCUBINO,1
16497,31,CASADO,LICENCIATURA,N,11,APODACA,NINGUNO,1
16498,31,CASADO,LICENCIATURA,M,11,APODACA,ESPOSO,1
16499,17,CASADO,SECUNDARIA,T,11,JUÁREZ,CONCUBINO,1
16500,29,CASADO,TÉCNICO,T,11,JUÁREZ,HIJO,1
16501,53,SOLTERO,PRIMARIA,T,11,MONTERREY,HIJO,1
16502,28,CASADO,PRIMARIA,M,11,MONTERREY,NINGUNO,1
16503,22,SOLTERO,PREPARATORIA,T,11,MONTERREY,NINGUNO,1
16504,35,CASADO,PREPARATORIA,T,11,SAN PEDRO GARZA GARCÍA,ESPOSO,1
16505,20,CASADO,SECUNDARIA,T,11,MONTERREY,NINGUNO,1
16506,42,CASADO,SECUNDARIA,N,11,MONTERREY,ESPOSO,1
16507,49,CASADO,LICENCIATURA,M,11,MONTERREY,NINGUNO,1
16508,19,CASADO,PREPARATORIA,T,11,MONTERREY,CONCUBINO,1
16509,9,SOLTERO,PRIMARIA,T,11,CADEREYTA JIMÉNEZ,PADRE,1
16510,25,CASADO,SECUNDARIA,T,11,CADEREYTA JIMÉNEZ,ESPOSO,1
16511,13,SOLTERO,SECUNDARIA,M,11,SANTA CATARINA,HIJO,1
16512,50,CASADO,SECUNDARIA,M,11,SANTA CATARINA,CONCUBINO,1
16513,17,SOLTERO,PRIMARIA,T,11,ESCOBEDO,HIJO,1
