edad_a,edad_v,escolaridad,hora,mes,mpio,parentesco,sexo_a,sexo_v
37,36,SECUNDARIA,1,11,MONTERREY,ESPOSO,0,1
38,32,SECUNDARIA,0,11,MONTERREY,CONCUBINO,0,1
42,42,SECUNDARIA,2,11,MONTERREY,NINGUNO,0,1
33,13,PRIMARIA,0,11,MONTERREY,NINGUNO,0,0
26,29,SECUNDARIA,1,11,MONTERREY,CONCUBINO,0,1
32,28,SECUNDARIA,1,11,MONTERREY,NINGUNO,0,1
28,25,SECUNDARIA,1,11,MONTERREY,CONCUBINO,0,1
25,21,SECUNDARIA,0,11,MONTERREY,CONCUBINO,0,1
42,41,SECUNDARIA,1,11,MONTERREY,NINGUNO,0,1
32,31,PREPARATORIA,1,11,MONTERREY,ESPOSO,0,0
25,27,SECUNDARIA,0,11,MONTERREY,NINGUNO,0,1
29,26,PRIMARIA,1,11,MONTERREY,ESPOSO,0,1
28,28,LICENCIATURA,2,11,GARCÍA,CONCUBINO,0,1
43,36,PREPARATORIA,1,11,SANTIAGO,CONCUBINO,0,1
29,26,PREPARATORIA,2,11,SANTIAGO,CONCUBINO,0,1
41,36,PREPARATORIA,2,11,SANTIAGO,NINGUNO,0,1
19,14,SECUNDARIA,0,11,ESCOBEDO,CONCUBINO,0,1
25,23,PREPARATORIA,0,11,GUADALUPE,UL,0,1
52,55,PREPARATORIA,1,11,JUÁREZ,CONCUBINO,1,0
38,50,SECUNDARIA,1,11,GUADALUPE,ESPOSO,0,1
26,59,TÉCNICO,1,11,SAN NICOLÁS DE LOS GARZA,MADRE,1,1
42,40,POSGRADO,1,11,SAN NICOLÁS DE LOS GARZA,EXESPOSO,0,1
50,46,TÉCNICO,2,11,JUÁREZ,ESPOSO,0,1
43,39,SECUNDARIA,2,11,JUÁREZ,ESPOSO,0,1
42,43,LICENCIATURA,1,11,MONTERREY,NINGUNO,0,1
20,21,SECUNDARIA,0,11,MONTERREY,UL,0,1
29,27,SECUNDARIA,2,11,MONTERREY,NINGUNO,0,1
32,29,SECUNDARIA,1,11,MONTERREY,NINGUNO,0,1
67,55,SECUNDARIA,1,11,MONTERREY,NINGUNO,0,1
24,26,PREPARATORIA,2,11,MONTERREY,CONCUBINO,0,1
40,33,PRIMARIA,2,11,MONTERREY,NINGUNO,0,1
65,65,LICENCIATURA,2,11,SAN PEDRO GARZA GARCÍA,NINGUNO,0,1
44,39,LICENCIATURA,0,11,SAN PEDRO GARZA GARCÍA,EXESPOSO,0,1
29,43,SECUNDARIA,2,11,MONTERREY,NINGUNO,0,1
58,81,PREPARATORIA,0,11,MONTERREY,NINGUNO,0,0
27,24,SECUNDARIA,1,11,MONTERREY,CONCUBINO,0,1
39,37,SECUNDARIA,1,11,MONTERREY,ESPOSO,0,1
37,38,TÉCNICO,2,11,MONTERREY,ESPOSO,0,1
40,40,PRIMARIA,1,11,ITURBIDE,NINGUNO,0,1
26,22,PRIMARIA,1,11,ESCOBEDO,ESPOSO,0,1
45,44,PRIMARIA,1,11,ESCOBEDO,ESPOSO,0,1
43,38,TÉCNICO,2,11,ESCOBEDO,ESPOSO,0,1
34,35,TÉCNICO,2,11,ESCOBEDO,NINGUNO,0,1
26,29,SECUNDARIA,1,11,EL CARMEN,ESPOSO,1,0
20,40,SECUNDARIA,1,11,ESCOBEDO,NINGUNO,0,1
39,37,PREPARATORIA,0,11,SALINAS VICTORIA,CONCUBINO,1,0
41,14,PRIMARIA,1,11,ESCOBEDO,NINGUNO,0,0
28,28,PREPARATORIA,1,11,SANTA CATARINA,ESPOSO,0,1
19,40,NINGUNO,1,11,SANTA CATARINA,HIJO,0,1
33,29,SECUNDARIA,0,11,GARCÍA,ESPOSO,0,1
38,56,PRIMARIA,0,11,GARCÍA,ESPOSO,1,0
28,29,SECUNDARIA,0,11,SANTA CATARINA,UL,0,1
33,35,PRIMARIA,1,11,SANTA CATARINA,NINGUNO,0,1
25,23,PREPARATORIA,2,11,GARCÍA,NINGUNO,0,1
28,25,SECUNDARIA,0,11,GARCÍA,CONCUBINO,0,1
21,20,SECUNDARIA,0,11,GARCÍA,CONCUBINO,0,1
38,40,TÉCNICO,2,11,GARCÍA,ESPOSO,0,1
53,51,SECUNDARIA,1,11,GARCÍA,CONCUBINO,0,1
19,18,PRIMARIA,1,11,GARCÍA,CONCUBINO,0,1
38,33,LICENCIATURA,0,11,GUADALUPE,ESPOSO,0,1
30,27,PREPARATORIA,1,11,GUADALUPE,NINGUNO,0,1
37,32,SECUNDARIA,0,11,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
19,21,SECUNDARIA,1,11,JUÁREZ,CONCUBINO,0,1
28,26,LICENCIATURA,1,11,JUÁREZ,NINGUNO,0,1
24,22,PREPARATORIA,1,11,JUÁREZ,EXESPOSO,0,1
43,40,SECUNDARIA,2,11,JUÁREZ,PADRE,0,1
37,35,LICENCIATURA,1,11,JUÁREZ,MADRE,0,1
19,19,PREPARATORIA,2,11,MONTERREY,NINGUNO,0,1
49,49,SECUNDARIA,0,11,MONTERREY,ESPOSO,0,1
32,32,SECUNDARIA,1,11,MONTERREY,CONCUBINO,0,1
37,35,SECUNDARIA,1,11,SAN PEDRO GARZA GARCÍA,NINGUNO,0,1
57,57,SECUNDARIA,1,11,APODACA,ESPOSO,0,1
47,44,SECUNDARIA,2,11,APODACA,ESPOSO,0,1
21,23,PREPARATORIA,2,11,GUADALUPE,CONCUBINO,1,0
35,28,SECUNDARIA,2,11,GUADALUPE,EXESPOSO,0,1
50,50,SECUNDARIA,0,11,GUADALUPE,CONCUBINO,0,1
43,22,PREPARATORIA,1,11,GUADALUPE,CONCUBINO,0,1
22,21,SECUNDARIA,2,11,JUÁREZ,NINGUNO,0,1
50,35,PRIMARIA,2,11,JUÁREZ,CONCUBINO,0,1
32,35,PREPARATORIA,2,11,MONTERREY,CONCUBINO,0,1
26,32,SECUNDARIA,0,11,MONTERREY,NINGUNO,0,1
33,38,PRIMARIA,0,11,DOCTOR ARROYO,NINGUNO,1,0
41,47,PREPARATORIA,1,11,DOCTOR ARROYO,NINGUNO,0,1
25,52,SECUNDARIA,2,11,LINARES,UL,0,1
32,41,SECUNDARIA,2,11,CADEREYTA JIMÉNEZ,NINGUNO,0,1
18,27,PREPARATORIA,2,11,GARCÍA,NINGUNO,0,1
20,49,SECUNDARIA,2,11,GARCÍA,PADRE,0,0
23,23,SECUNDARIA,0,11,LINARES,ESPOSO,0,1
43,43,SECUNDARIA,0,11,PESQUERÍA,ESPOSO,0,1
25,19,PRIMARIA,1,11,GUADALUPE,CONCUBINO,0,1
43,43,SECUNDARIA,1,11,GUADALUPE,NINGUNO,0,1
23,44,TÉCNICO,1,11,GUADALUPE,HIJO,0,1
23,27,SECUNDARIA,0,11,GUADALUPE,NINGUNO,0,1
33,36,SECUNDARIA,1,11,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
43,47,SECUNDARIA,2,11,CIÉNEGA DE FLORES,NINGUNO,0,1
37,16,SECUNDARIA,0,11,ZUAZUA,NINGUNO,0,1
37,38,SECUNDARIA,0,11,GARCÍA,ESPOSO,0,1
37,38,SECUNDARIA,0,11,GARCÍA,NINGUNO,0,1
71,34,PRIMARIA,1,11,MARÍN,ESPOSO,0,1
33,30,PREPARATORIA,2,11,APODACA,ESPOSO,0,1
28,23,NINGUNO,1,11,PESQUERÍA,ESPOSO,0,1
23,28,SECUNDARIA,1,11,PESQUERÍA,ESPOSO,1,0
36,30,PREPARATORIA,0,11,GUADALUPE,ESPOSO,0,1
42,33,PREPARATORIA,0,11,GUADALUPE,NINGUNO,0,1
46,61,PREPARATORIA,2,11,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
18,31,SECUNDARIA,2,11,JUÁREZ,ESPOSO,0,1
19,45,PREPARATORIA,1,11,ESCOBEDO,NINGUNO,0,1
30,12,SECUNDARIA,2,11,MONTERREY,PADRE,0,0
33,16,PRIMARIA,0,11,APODACA,HIJO,0,1
24,19,SECUNDARIA,0,11,MONTERREY,CONCUBINO,0,1
50,22,SECUNDARIA,1,11,ALLENDE,NINGUNO,0,1
56,95,PRIMARIA,1,11,GALEANA,HIJO,0,0
45,45,PRIMARIA,2,11,GARCÍA,ESPOSO,1,0
42,34,PREPARATORIA,1,11,GARCÍA,ESPOSO,0,1
48,49,PREPARATORIA,0,11,ESCOBEDO,ESPOSO,0,1
27,25,LICENCIATURA,2,11,ESCOBEDO,ESPOSO,0,1
36,22,SECUNDARIA,1,11,ESCOBEDO,CONCUBINO,0,1
30,33,SECUNDARIA,2,11,SALINAS VICTORIA,NINGUNO,1,0
41,35,PRIMARIA,0,11,ESCOBEDO,CONCUBINO,0,1
32,24,PRIMARIA,0,11,EL CARMEN,CONCUBINO,0,1
38,38,PREPARATORIA,2,11,ESCOBEDO,ESPOSO,0,1
39,73,NINGUNO,2,11,ESCOBEDO,HIJO,0,1
46,45,SECUNDARIA,1,11,ESCOBEDO,CONCUBINO,0,1
33,45,PREPARATORIA,2,11,ESCOBEDO,NINGUNO,0,1
46,55,PRIMARIA,0,11,ESCOBEDO,NINGUNO,0,1
44,38,PRIMARIA,1,11,PESQUERÍA,CONCUBINO,0,1
24,23,SECUNDARIA,1,11,PESQUERÍA,CONCUBINO,1,0
23,30,SECUNDARIA,1,11,APODACA,CONCUBINO,0,1
48,51,SECUNDARIA,0,11,GUADALUPE,NINGUNO,1,0
33,69,TÉCNICO,2,11,GUADALUPE,NINGUNO,0,1
33,23,SECUNDARIA,1,11,GUADALUPE,ESPOSO,0,1
45,39,SECUNDARIA,1,11,GUADALUPE,CONCUBINO,0,1
40,33,LICENCIATURA,2,11,GUADALUPE,NINGUNO,0,1
20,21,SECUNDARIA,1,11,CIÉNEGA DE FLORES,NINGUNO,0,1
49,42,SECUNDARIA,2,11,JUÁREZ,EXESPOSO,0,1
25,34,SECUNDARIA,0,11,JUÁREZ,CONCUBINO,0,1
22,19,SECUNDARIA,1,11,JUÁREZ,CONCUBINO,0,0
45,35,PRIMARIA,1,11,JUÁREZ,CONCUBINO,0,1
21,25,LICENCIATURA,1,11,JUÁREZ,NINGUNO,0,1
47,43,SECUNDARIA,0,11,LINARES,EXESPOSO,0,1
25,21,SECUNDARIA,2,11,MONTEMORELOS,ESPOSO,0,1
36,23,SECUNDARIA,2,11,MONTEMORELOS,ESPOSO,0,1
48,48,SECUNDARIA,2,11,TERÁN,NINGUNO,0,1
38,37,SECUNDARIA,0,11,CADEREYTA JIMÉNEZ,ESPOSO,0,1
26,31,SECUNDARIA,1,11,PESQUERÍA,NINGUNO,0,1
43,19,PREPARATORIA,1,11,APODACA,NINGUNO,0,1
41,40,SECUNDARIA,0,11,APODACA,EXESPOSO,0,1
32,34,SECUNDARIA,0,11,PESQUERÍA,ESPOSO,1,0
18,50,SECUNDARIA,1,11,APODACA,NINGUNO,0,1
51,24,SECUNDARIA,1,11,APODACA,MADRE,1,1
19,18,SECUNDARIA,1,11,APODACA,CONCUBINO,0,1
24,23,SECUNDARIA,2,11,PESQUERÍA,CONCUBINO,1,0
26,32,SECUNDARIA,0,11,PESQUERÍA,CONCUBINO,1,0
38,42,LICENCIATURA,1,11,GUADALUPE,EXESPOSO,1,0
46,43,PRIMARIA,2,11,SANTA CATARINA,CONCUBINO,0,1
45,45,PRIMARIA,2,11,SANTA CATARINA,ESPOSO,0,1
18,39,SECUNDARIA,0,11,SANTA CATARINA,NINGUNO,0,1
18,30,LICENCIATURA,2,11,SANTA CATARINA,CONCUBINO,0,1
45,35,PREPARATORIA,2,11,GARCÍA,ESPOSO,0,1
29,24,SECUNDARIA,1,11,SANTA CATARINA,CONCUBINO,0,1
53,54,PREPARATORIA,2,11,SANTA CATARINA,ESPOSO,0,1
31,27,SECUNDARIA,1,11,GARCÍA,ESPOSO,0,0
19,20,SECUNDARIA,1,11,SANTA CATARINA,ESPOSO,0,1
48,45,SECUNDARIA,1,11,SANTA CATARINA,ESPOSO,0,1
32,83,SECUNDARIA,1,11,SANTA CATARINA,NINGUNO,0,1
37,32,SECUNDARIA,1,11,SANTA CATARINA,UL,0,1
18,31,SECUNDARIA,2,11,SANTA CATARINA,NINGUNO,0,1
33,32,TÉCNICO,1,11,SANTA CATARINA,ESPOSO,1,0
33,34,POSGRADO,1,11,GARCÍA,NINGUNO,1,0
34,31,LICENCIATURA,0,11,GARCÍA,CONCUBINO,0,1
23,20,PREPARATORIA,0,11,GUADALUPE,UL,0,1
33,28,TÉCNICO,1,11,GUADALUPE,NINGUNO,0,1
18,22,SECUNDARIA,0,11,JUÁREZ,CONCUBINO,0,1
22,15,SECUNDARIA,1,11,ZUAZUA,CONCUBINO,0,1
38,35,SECUNDARIA,2,11,ZUAZUA,NINGUNO,0,1
46,48,SECUNDARIA,2,11,JUÁREZ,ESPOSO,0,1
66,37,SECUNDARIA,1,11,MONTERREY,NINGUNO,0,0
39,38,LICENCIATURA,1,11,MONTERREY,NINGUNO,0,1
30,28,SECUNDARIA,2,11,MONTERREY,ESPOSO,0,1
26,25,LICENCIATURA,2,11,MONTERREY,ESPOSO,0,1
43,35,LICENCIATURA,1,11,MONTERREY,ESPOSO,0,1
27,25,SECUNDARIA,1,11,MONTERREY,CONCUBINO,0,1
43,43,TÉCNICO,1,11,MONTERREY,NINGUNO,0,1
44,38,SECUNDARIA,1,11,MONTERREY,ESPOSO,0,1
60,69,LICENCIATURA,2,11,SAN PEDRO GARZA GARCÍA,NINGUNO,1,0
40,42,SECUNDARIA,2,11,MONTERREY,ESPOSO,0,1
24,22,SECUNDARIA,1,11,ALLENDE,ESPOSO,0,1
68,36,PRIMARIA,1,11,ALLENDE,NINGUNO,0,1
28,28,SECUNDARIA,2,11,GALEANA,NINGUNO,0,0
18,46,TÉCNICO,1,11,CADEREYTA JIMÉNEZ,HIJO,0,0
28,27,SECUNDARIA,2,11,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
35,17,SECUNDARIA,1,11,MONTEMORELOS,NINGUNO,1,0
36,30,SECUNDARIA,0,11,MONTEMORELOS,ESPOSO,0,1
37,33,TÉCNICO,1,11,APODACA,NINGUNO,0,1
37,34,PRIMARIA,1,11,APODACA,NINGUNO,0,1
25,29,SECUNDARIA,1,11,CERRALVO,NINGUNO,0,1
23,34,PREPARATORIA,0,11,APODACA,CONCUBINO,0,1
23,22,TÉCNICO,1,11,CIÉNEGA DE FLORES,ESPOSO,0,1
50,39,PRIMARIA,0,11,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
33,36,SECUNDARIA,1,11,APODACA,ESPOSO,0,0
19,18,PREPARATORIA,1,11,APODACA,NINGUNO,0,1
39,45,PREPARATORIA,1,11,GUADALUPE,ESPOSO,0,1
27,26,PREPARATORIA,0,11,GUADALUPE,CONCUBINO,0,1
32,12,SECUNDARIA,1,11,GUADALUPE,MADRE,1,0
28,22,SECUNDARIA,0,11,GUADALUPE,NINGUNO,0,1
21,17,SECUNDARIA,2,11,GUADALUPE,CONCUBINO,0,1
30,29,LICENCIATURA,2,11,JUÁREZ,NINGUNO,0,1
35,50,LICENCIATURA,0,11,MONTERREY,NINGUNO,1,0
28,37,LICENCIATURA,1,11,MONTERREY,ESPOSO,0,1
69,60,PREPARATORIA,0,11,SAN PEDRO GARZA GARCÍA,ESPOSO,0,1
47,47,LICENCIATURA,1,11,MONTERREY,ESPOSO,0,1
39,34,SECUNDARIA,0,11,GARCÍA,CONCUBINO,0,1
41,87,SECUNDARIA,1,11,SANTA CATARINA,NINGUNO,1,1
28,25,PREPARATORIA,0,11,GARCÍA,CONCUBINO,0,1
36,49,LICENCIATURA,2,11,APODACA,NINGUNO,1,0
27,17,SECUNDARIA,2,11,GARCÍA,NINGUNO,0,1
49,36,LICENCIATURA,1,11,APODACA,ESPOSO,0,1
53,71,SECUNDARIA,1,11,APODACA,NINGUNO,0,1
28,28,SECUNDARIA,1,11,APODACA,CONCUBINO,0,1
33,45,SECUNDARIA,2,11,PESQUERÍA,CONCUBINO,0,0
53,53,TÉCNICO,0,11,APODACA,NINGUNO,1,0
61,57,TÉCNICO,1,11,APODACA,NINGUNO,0,1
33,27,PREPARATORIA,1,11,PESQUERÍA,ESPOSO,0,1
43,29,SECUNDARIA,0,11,APODACA,CONCUBINO,0,1
26,28,PREPARATORIA,2,11,PESQUERÍA,ESPOSO,0,1
23,28,SECUNDARIA,1,11,APODACA,ESPOSO,1,0
32,27,LICENCIATURA,1,11,APODACA,ESPOSO,0,1
38,41,SECUNDARIA,1,11,PESQUERÍA,CONCUBINO,0,1
48,43,SECUNDARIA,0,11,PESQUERÍA,ESPOSO,0,1
33,26,SECUNDARIA,1,11,APODACA,CONCUBINO,0,1
21,30,PREPARATORIA,0,11,APODACA,ESPOSO,1,0
33,10,PRIMARIA,2,11,CIÉNEGA DE FLORES,MADRE,1,0
19,22,SECUNDARIA,2,11,PESQUERÍA,ESPOSO,0,1
42,61,PRIMARIA,1,11,APODACA,HIJO,0,1
53,53,TÉCNICO,0,11,APODACA,NINGUNO,1,0
21,18,PRIMARIA,2,11,MONTERREY,CONCUBINO,0,1
38,28,PREPARATORIA,0,11,ALLENDE,ESPOSO,0,1
32,28,PREPARATORIA,2,11,GARCÍA,CONCUBINO,0,1
24,20,PREPARATORIA,1,11,CADEREYTA JIMÉNEZ,NINGUNO,0,1
43,47,PRIMARIA,1,11,CADEREYTA JIMÉNEZ,NINGUNO,0,1
28,20,PRIMARIA,0,11,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
46,76,PRIMARIA,1,11,SANTA CATARINA,PADRE,1,0
41,30,SECUNDARIA,0,11,GARCÍA,NINGUNO,0,1
28,20,PREPARATORIA,0,11,SANTA CATARINA,NINGUNO,0,1
19,19,PREPARATORIA,1,11,GARCÍA,ESPOSO,0,1
26,25,SECUNDARIA,2,11,SANTA CATARINA,NINGUNO,0,1
31,33,PRIMARIA,1,11,GARCÍA,ESPOSO,0,1
43,45,PRIMARIA,2,11,SANTA CATARINA,ESPOSO,1,0
39,36,PREPARATORIA,1,11,SANTA CATARINA,ESPOSO,0,1
44,43,SECUNDARIA,2,11,ESCOBEDO,ESPOSO,0,1
25,23,SECUNDARIA,2,11,ESCOBEDO,NINGUNO,0,1
36,25,SECUNDARIA,0,11,ESCOBEDO,CONCUBINO,0,1
19,29,SECUNDARIA,2,11,ESCOBEDO,ESPOSO,0,1
30,23,SECUNDARIA,0,11,ESCOBEDO,NINGUNO,0,1
27,9,PRIMARIA,2,11,ESCOBEDO,NINGUNO,1,0
36,68,PRIMARIA,0,11,GUADALUPE,HIJO,0,1
25,18,SECUNDARIA,1,11,GUADALUPE,CONCUBINO,0,1
30,24,PRIMARIA,1,11,GUADALUPE,EXESPOSO,0,1
26,26,SECUNDARIA,1,11,GUADALUPE,ESPOSO,0,1
67,8,PRIMARIA,0,11,GUADALUPE,NIETO,0,0
25,49,PRIMARIA,0,11,GUADALUPE,HIJO,0,0
33,23,SECUNDARIA,1,11,GUADALUPE,ESPOSO,0,1
58,47,PREPARATORIA,2,11,ESCOBEDO,NINGUNO,0,1
37,31,SECUNDARIA,0,11,CIÉNEGA DE FLORES,ESPOSO,0,1
43,40,SECUNDARIA,2,11,ZUAZUA,NINGUNO,0,1
48,51,PRIMARIA,2,11,ZUAZUA,NINGUNO,0,1
33,34,SECUNDARIA,2,11,APODACA,CONCUBINO,0,1
33,31,LICENCIATURA,2,11,APODACA,NINGUNO,0,1
31,31,LICENCIATURA,0,11,APODACA,ESPOSO,0,1
25,17,SECUNDARIA,1,11,JUÁREZ,CONCUBINO,0,1
45,29,TÉCNICO,1,11,JUÁREZ,HIJO,0,1
34,28,PRIMARIA,0,11,MONTERREY,NINGUNO,0,1
38,35,PREPARATORIA,1,11,SAN PEDRO GARZA GARCÍA,ESPOSO,0,1
26,20,SECUNDARIA,1,11,MONTERREY,NINGUNO,0,1
43,42,SECUNDARIA,2,11,MONTERREY,ESPOSO,0,1
41,49,LICENCIATURA,0,11,MONTERREY,NINGUNO,0,1
22,19,PREPARATORIA,1,11,MONTERREY,CONCUBINO,0,1
48,33,NINGUNO,1,11,SABINAS HIDALGO,NINGUNO,0,1
61,58,SECUNDARIA,2,11,SANTIAGO,ESPOSO,0,1
28,30,SECUNDARIA,2,11,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
25,26,PRIMARIA,0,11,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
54,42,SECUNDARIA,2,11,MONTERREY,CONCUBINO,0,1
37,33,SECUNDARIA,1,11,ESCOBEDO,ESPOSO,0,1
38,34,SECUNDARIA,2,11,ESCOBEDO,CONCUBINO,1,0
45,44,SECUNDARIA,2,11,ESCOBEDO,NINGUNO,0,1
23,16,SECUNDARIA,1,11,ESCOBEDO,NINGUNO,0,1
19,20,PREPARATORIA,0,11,ESCOBEDO,NINGUNO,0,1
38,16,SECUNDARIA,2,11,SALINAS VICTORIA,NINGUNO,1,1
37,31,SECUNDARIA,1,11,JUÁREZ,CONCUBINO,0,1
33,42,NINGUNO,0,11,MONTERREY,UL,0,1
55,23,PRIMARIA,1,11,MONTERREY,NINGUNO,0,1
36,21,PREPARATORIA,2,11,GUADALUPE,CONCUBINO,0,1
30,51,PREPARATORIA,2,11,GUADALUPE,CONCUBINO,0,1
27,22,PREPARATORIA,0,11,GUADALUPE,NINGUNO,0,1
33,27,SECUNDARIA,1,11,GUADALUPE,ESPOSO,0,1
27,18,SECUNDARIA,0,11,GUADALUPE,NINGUNO,0,1
18,27,TÉCNICO,1,11,GUADALUPE,CONCUBINO,1,0
24,24,SECUNDARIA,1,11,GUADALUPE,ESPOSO,0,1
25,23,SECUNDARIA,0,11,MONTERREY,ESPOSO,0,1
40,41,SECUNDARIA,0,11,ZUAZUA,NINGUNO,0,1
29,28,SECUNDARIA,1,11,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
46,47,SECUNDARIA,2,11,APODACA,ESPOSO,0,1
25,29,LICENCIATURA,2,11,JUÁREZ,ESPOSO,0,1
48,44,SECUNDARIA,2,11,JUÁREZ,ESPOSO,0,1
57,53,SECUNDARIA,2,11,JUÁREZ,ESPOSO,0,1
43,43,TÉCNICO,0,11,JUÁREZ,ESPOSO,0,1
49,48,SECUNDARIA,2,11,JUÁREZ,ESPOSO,0,1
28,28,SECUNDARIA,1,11,JUÁREZ,ESPOSO,0,1
23,24,SECUNDARIA,1,11,JUÁREZ,PADRE,0,0
32,29,PRIMARIA,2,11,SANTA CATARINA,ESPOSO,0,1
38,20,SECUNDARIA,0,11,SANTA CATARINA,NINGUNO,0,1
28,27,SECUNDARIA,1,11,GARCÍA,NINGUNO,0,0
38,34,PRIMARIA,2,11,SANTA CATARINA,CONCUBINO,0,1
38,34,PREPARATORIA,1,11,GARCÍA,ESPOSO,0,1
33,35,SECUNDARIA,1,11,GARCÍA,ESPOSO,0,1
36,28,SECUNDARIA,1,11,GARCÍA,CONCUÑA,0,1
23,26,SECUNDARIA,1,11,GARCÍA,ESPOSO,0,1
19,20,SECUNDARIA,2,11,GARCÍA,NINGUNO,0,1
20,20,SECUNDARIA,1,11,GARCÍA,CONCUBINO,0,1
33,41,SECUNDARIA,0,11,SANTA CATARINA,NINGUNO,0,1
25,20,SECUNDARIA,1,11,SANTA CATARINA,CONCUBINO,0,1
45,44,LICENCIATURA,2,11,MONTERREY,ESPOSO,0,1
18,19,SECUNDARIA,0,11,LAMPAZOS,NINGUNO,0,1
48,53,SECUNDARIA,0,11,SABINAS HIDALGO,CONCUBINO,1,0
66,55,PRIMARIA,1,11,SAN PEDRO GARZA GARCÍA,ESPOSO,0,1
36,34,TÉCNICO,2,11,MONTERREY,NINGUNO,0,1
23,21,SECUNDARIA,2,11,MONTERREY,EXESPOSO,0,1
20,68,PRIMARIA,1,11,MONTERREY,ABUELO,0,1
40,39,PRIMARIA,2,11,JUÁREZ,ESPOSO,0,1
25,22,SECUNDARIA,2,11,MONTERREY,NINGUNO,0,1
30,29,PRIMARIA,0,11,MONTERREY,NINGUNO,0,1
42,36,SECUNDARIA,2,11,MONTERREY,NINGUNO,0,1
27,22,PRIMARIA,1,11,MONTERREY,CONCUBINO,0,1
32,26,SECUNDARIA,1,11,MONTERREY,CONCUBINO,0,1
37,35,PRIMARIA,0,11,MONTERREY,ESPOSO,0,1
43,40,SECUNDARIA,2,11,MONTERREY,NINGUNO,0,1
61,35,PRIMARIA,1,11,MONTERREY,NINGUNO,0,1
33,36,PRIMARIA,2,11,MONTERREY,NINGUNO,0,1
26,52,PRIMARIA,1,11,MONTERREY,NINGUNO,0,1
28,28,SECUNDARIA,1,11,APODACA,CONCUBINO,1,1
18,38,SECUNDARIA,0,11,GUADALUPE,HIJO,0,1
41,40,SECUNDARIA,1,11,GUADALUPE,CONCUBINO,1,0
34,22,SECUNDARIA,2,11,GUADALUPE,CONCUBINO,0,1
23,45,TÉCNICO,0,11,GUADALUPE,NINGUNO,1,1
33,62,PRIMARIA,1,11,GUADALUPE,MADRE,0,1
33,30,PREPARATORIA,2,11,GUADALUPE,NINGUNO,0,1
38,38,LICENCIATURA,2,11,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
53,55,PRIMARIA,2,11,ZUAZUA,NINGUNO,0,1
21,54,PREPARATORIA,0,11,SAN NICOLÁS DE LOS GARZA,MADRE,1,1
33,37,SECUNDARIA,2,11,ZUAZUA,NINGUNO,0,1
28,26,PREPARATORIA,0,11,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
52,51,TÉCNICO,1,11,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
19,66,SECUNDARIA,1,11,SAN NICOLÁS DE LOS GARZA,NIETO,0,1
69,66,PRIMARIA,1,11,SAN NICOLÁS DE LOS GARZA,EXESPOSO,0,1
29,21,SECUNDARIA,2,11,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
35,56,SECUNDARIA,0,11,SAN NICOLÁS DE LOS GARZA,ESPOSO,1,0
33,30,SECUNDARIA,1,11,SAN NICOLÁS DE LOS GARZA,CONCUBINO,0,1
33,32,PREPARATORIA,0,11,CIÉNEGA DE FLORES,NINGUNO,0,1
35,36,SECUNDARIA,2,11,ZUAZUA,ESPOSO,0,1
27,23,SECUNDARIA,2,11,ZUAZUA,NINGUNO,0,1
69,60,PREPARATORIA,0,11,SAN PEDRO GARZA GARCÍA,NINGUNO,0,1
35,59,SECUNDARIA,1,11,MONTERREY,NINGUNO,0,0
56,22,LICENCIATURA,0,11,MONTERREY,HIJO,0,1
32,47,PRIMARIA,1,11,MONTERREY,CONCUBINO,0,1
46,15,PREPARATORIA,1,11,MONTERREY,MADRE,1,1
42,40,TÉCNICO,2,11,MONTERREY,ESPOSO,0,1
25,26,SECUNDARIA,0,11,MONTERREY,ESPOSO,0,1
30,28,LICENCIATURA,2,11,MONTERREY,CONCUBINO,0,1
25,33,PRIMARIA,2,11,GARCÍA,NINGUNO,0,1
23,19,SECUNDARIA,1,11,LINARES,NINGUNO,0,1
29,52,PREPARATORIA,1,11,ESCOBEDO,HIJO,0,1
45,43,SECUNDARIA,1,11,CADEREYTA JIMÉNEZ,ESPOSO,0,1
58,55,PREPARATORIA,2,11,MONTERREY,ESPOSO,0,1
28,23,SECUNDARIA,2,11,MONTERREY,CONCUBINO,0,1
24,23,SECUNDARIA,1,11,LINARES,CONCUBINO,1,0
36,29,SECUNDARIA,2,11,JUÁREZ,NINGUNO,0,1
28,23,SECUNDARIA,0,11,JUÁREZ,UL,0,1
34,37,SECUNDARIA,2,11,JUÁREZ,NINGUNO,0,1
34,29,SECUNDARIA,2,11,JUÁREZ,CONCUBINO,0,1
45,51,PREPARATORIA,0,11,JUÁREZ,ESPOSO,1,0
34,32,SECUNDARIA,1,11,JUÁREZ,CONCUBINO,0,1
